post_id,influencer_id,platform,posted_at,caption,views,likes,comments,shares,audio_type,campaign_tag
4568,90,instagram,2025-10-20T08:31:12.784718,"New drop just landed, what do you think. Reaction content.",1071438,59072,7940,9378,catalogue,reggaeton_launch_q2
4569,90,instagram,2025-11-08T07:13:13.784718,"New drop just landed, what do you think. Reaction content.",1016483,68926,12785,11853,original,beauty_summer_2025
4570,90,instagram,2025-10-08T03:38:49.784718,This audio is stuck in my head. Reaction content.,1290782,65561,13086,13236,trending,fitness_january_push
4571,90,instagram,2025-10-02T21:02:57.784718,Trying something different today. Reaction content.,1511391,67659,8386,13282,catalogue,
4572,90,instagram,2025-09-23T04:29:56.784718,You asked for it so here it is. Reaction content.,1206906,112356,13646,10237,trending,reggaeton_launch_q2
4573,90,instagram,2025-10-17T16:45:32.784718,This audio is stuck in my head. Reaction content.,917337,41154,4885,12670,trending,beauty_summer_2025
4574,90,instagram,2025-08-24T13:27:02.784718,Behind the scenes of the next project. Reaction content.,1375482,60584,6884,23606,catalogue,back_to_school_2025
4575,90,instagram,2025-11-12T10:12:16.784718,Day 6 of posting until this goes viral. Reaction content.,912847,54557,11476,17852,catalogue,reggaeton_launch_q2
4576,90,instagram,2025-11-05T18:11:18.784718,"New drop just landed, what do you think. Reaction content.",2583266,206510,34320,54654,trending,beauty_summer_2025
4577,90,instagram,2025-10-28T18:39:42.784718,Cannot believe this just happened. Reaction content.,1142436,52630,4762,3981,catalogue,back_to_school_2025
4578,90,instagram,2025-08-15T03:18:29.784718,Trying something different today. Reaction content.,2314915,150208,18326,15944,catalogue,reggaeton_launch_q2
4579,90,instagram,2025-07-29T04:48:27.784718,Cannot believe this just happened. Reaction content.,1389162,117511,14664,7749,trending,fitness_january_push
4580,90,instagram,2025-09-23T08:22:45.784718,Tag a friend who needs to see this. Reaction content.,1434332,79409,12244,31214,original,gaming_console_drop
4581,90,instagram,2025-10-22T02:24:01.784718,Day 24 of posting until this goes viral. Reaction content.,2452586,149633,15735,14322,catalogue,
4582,90,instagram,2025-10-06T04:32:06.784718,You asked for it so here it is. Reaction content.,1580922,84996,17317,21420,catalogue,fitness_january_push
4583,90,instagram,2025-10-13T05:36:23.784718,Tag a friend who needs to see this. Reaction content.,1158875,70656,15535,25432,trending,reggaeton_launch_q2
4584,90,instagram,2025-11-22T09:39:17.784718,Cannot believe this just happened. Reaction content.,824682,45033,6688,14932,catalogue,reggaeton_launch_q2
4585,90,instagram,2025-09-09T04:21:07.784718,This audio is stuck in my head. Reaction content.,1343488,57031,7907,17174,original,back_to_school_2025
4586,90,instagram,2025-10-08T12:25:15.784718,Trying something different today. Reaction content.,2480135,163882,25825,11723,trending,
4587,90,instagram,2025-08-14T21:06:51.784718,POV you are listening to this on repeat. Reaction content.,1711310,78627,6707,9537,catalogue,beauty_summer_2025
4588,90,instagram,2025-09-05T13:53:26.784718,Cannot believe this just happened. Reaction content.,1692546,86876,20590,21726,trending,beauty_summer_2025
4589,90,instagram,2025-08-31T10:01:30.784718,Trying something different today. Reaction content.,1425529,104022,16659,25525,original,fitness_january_push
4590,90,instagram,2025-08-15T22:10:48.784718,POV you are listening to this on repeat. Reaction content.,2321304,117319,22934,9036,original,gaming_console_drop
4591,90,instagram,2025-10-27T07:39:40.784718,Behind the scenes of the next project. Reaction content.,2650171,202664,20072,26229,trending,gaming_console_drop
4592,90,instagram,2025-09-23T02:42:36.784718,Day 19 of posting until this goes viral. Reaction content.,1668948,112460,19681,35143,catalogue,back_to_school_2025
4593,90,instagram,2025-08-29T00:36:55.784718,Cannot believe this just happened. Reaction content.,1561407,84034,5511,16898,catalogue,back_to_school_2025
4594,90,instagram,2025-11-09T09:30:07.784718,Day 29 of posting until this goes viral. Reaction content.,1085952,52136,5908,10331,original,fitness_january_push
4595,90,instagram,2025-10-18T00:23:59.784718,"New drop just landed, what do you think. Reaction content.",668430,33883,6498,13174,original,back_to_school_2025
4596,90,instagram,2025-08-20T01:00:32.784718,Trying something different today. Reaction content.,1282661,111122,9035,20506,original,fitness_january_push
4597,90,instagram,2025-09-03T16:14:26.784718,Trying something different today. Reaction content.,1239683,81809,12216,13181,trending,beauty_summer_2025
4598,90,instagram,2025-11-12T08:07:55.784718,Tag a friend who needs to see this. Reaction content.,1087768,41735,6347,5119,original,back_to_school_2025
4599,90,instagram,2025-07-27T04:02:27.784718,Cannot believe this just happened. Reaction content.,1337466,51071,9746,13626,catalogue,beauty_summer_2025
4600,90,instagram,2025-08-16T13:31:18.784718,This audio is stuck in my head. Reaction content.,2126955,121269,12257,14120,trending,beauty_summer_2025
4601,90,instagram,2025-10-12T21:08:51.784718,You asked for it so here it is. Reaction content.,1901763,100859,16657,16941,original,
4602,90,instagram,2025-10-28T11:11:12.784718,You asked for it so here it is. Reaction content.,2478261,148196,13509,27965,original,
4603,90,instagram,2025-10-31T15:56:47.784718,Tag a friend who needs to see this. Reaction content.,1856397,70776,7594,15982,trending,reggaeton_launch_q2
4604,90,instagram,2025-10-31T15:02:11.784718,POV you are listening to this on repeat. Reaction content.,1349635,101392,13951,17862,original,back_to_school_2025
4605,90,instagram,2025-11-18T21:59:37.784718,"New drop just landed, what do you think. Reaction content.",2895096,167162,27493,23126,catalogue,reggaeton_launch_q2
4606,90,instagram,2025-07-31T16:56:43.784718,POV you are listening to this on repeat. Reaction content.,1207738,54879,4236,11519,catalogue,beauty_summer_2025
4607,90,instagram,2025-09-06T19:35:25.784718,You asked for it so here it is. Reaction content.,2007527,145334,17794,39738,original,back_to_school_2025
4608,90,instagram,2025-08-30T12:33:37.784718,Day 8 of posting until this goes viral. Reaction content.,2426947,161657,16568,35204,original,back_to_school_2025
4609,90,instagram,2025-10-15T17:17:24.784718,Cannot believe this just happened. Reaction content.,1981112,122974,26801,15509,trending,beauty_summer_2025
4610,90,instagram,2025-11-02T04:25:11.784718,"New drop just landed, what do you think. Reaction content.",1583574,97697,14550,35583,original,beauty_summer_2025
4611,90,instagram,2025-10-09T07:46:23.784718,Trying something different today. Reaction content.,1773533,82960,8045,15301,original,gaming_console_drop
4612,90,instagram,2025-08-24T00:48:33.784718,This audio is stuck in my head. Reaction content.,1916187,136393,18899,50069,original,reggaeton_launch_q2
4613,90,instagram,2025-10-15T08:21:48.784718,This audio is stuck in my head. Reaction content.,936236,54092,6483,6810,trending,back_to_school_2025
4614,90,instagram,2025-08-08T11:05:19.784718,Behind the scenes of the next project. Reaction content.,1731343,98267,15175,16586,trending,reggaeton_launch_q2
4615,90,instagram,2025-08-31T09:03:35.784718,"New drop just landed, what do you think. Reaction content.",2028979,125481,10157,17585,catalogue,back_to_school_2025
4616,90,instagram,2025-10-03T16:18:06.784718,Behind the scenes of the next project. Reaction content.,2394050,137519,18581,17024,original,fitness_january_push
4617,90,instagram,2025-09-11T03:28:03.784718,Day 8 of posting until this goes viral. Reaction content.,2174288,147743,15143,35830,catalogue,gaming_console_drop
4618,90,instagram,2025-09-30T08:42:11.784718,Cannot believe this just happened. Reaction content.,1736331,104281,14269,22640,catalogue,back_to_school_2025
4619,90,instagram,2025-10-31T21:45:51.784718,POV you are listening to this on repeat. Reaction content.,1175010,63252,10133,10823,catalogue,beauty_summer_2025
4620,90,instagram,2025-09-24T10:06:03.784718,Cannot believe this just happened. Reaction content.,1870870,102480,19847,35850,trending,reggaeton_launch_q2
4621,90,instagram,2025-09-15T23:55:43.784718,Trying something different today. Reaction content.,1250261,50255,9597,10636,original,beauty_summer_2025
4622,90,instagram,2025-11-03T05:23:01.784718,"New drop just landed, what do you think. Reaction content.",1037800,67235,7991,17613,trending,reggaeton_launch_q2
4623,90,instagram,2025-10-18T21:47:13.784718,"New drop just landed, what do you think. Reaction content.",2276790,98796,12061,14404,catalogue,
4624,90,instagram,2025-09-05T08:31:52.784718,Behind the scenes of the next project. Reaction content.,1756678,69505,11934,23031,original,back_to_school_2025
4625,90,instagram,2025-09-25T18:34:08.784718,"New drop just landed, what do you think. Reaction content.",2588545,107771,20144,25745,catalogue,fitness_january_push
4626,90,instagram,2025-10-30T03:28:31.784718,Cannot believe this just happened. Reaction content.,2564519,158053,30811,44325,original,beauty_summer_2025
4627,90,instagram,2025-08-27T03:37:04.784718,Day 15 of posting until this goes viral. Reaction content.,2176078,161220,14153,47832,original,fitness_january_push
4628,90,instagram,2025-10-04T14:14:25.784718,POV you are listening to this on repeat. Reaction content.,1471743,88919,8371,9367,original,reggaeton_launch_q2
4629,91,instagram,2025-07-26T10:39:35.784718,Cannot believe this just happened. Storytelling vlogs.,82976,7102,690,930,original,back_to_school_2025
4630,91,instagram,2025-08-04T16:32:06.784718,Trying something different today. Storytelling vlogs.,66537,3024,462,625,original,fitness_january_push
4631,91,instagram,2025-09-30T09:43:21.784718,Day 13 of posting until this goes viral. Storytelling vlogs.,37178,2104,153,556,trending,gaming_console_drop
4632,91,instagram,2025-11-19T11:52:24.784718,POV you are listening to this on repeat. Storytelling vlogs.,58066,4889,515,623,catalogue,fitness_january_push
4633,91,instagram,2025-10-22T19:03:04.784718,You asked for it so here it is. Storytelling vlogs.,47936,4057,768,758,original,gaming_console_drop
4634,91,instagram,2025-07-29T23:32:24.784718,Behind the scenes of the next project. Storytelling vlogs.,51063,3452,299,801,catalogue,
4635,91,instagram,2025-10-11T13:08:56.784718,This audio is stuck in my head. Storytelling vlogs.,51408,3230,539,777,catalogue,reggaeton_launch_q2
4636,91,instagram,2025-09-26T00:09:50.784718,This audio is stuck in my head. Storytelling vlogs.,62293,3016,543,422,original,gaming_console_drop
4637,91,instagram,2025-09-14T07:58:46.784718,"New drop just landed, what do you think. Storytelling vlogs.",48033,3283,247,649,original,fitness_january_push
4638,91,instagram,2025-08-26T19:27:05.784718,Cannot believe this just happened. Storytelling vlogs.,34424,3272,576,711,catalogue,gaming_console_drop
4639,91,instagram,2025-08-08T10:46:05.784718,"New drop just landed, what do you think. Storytelling vlogs.",75398,3959,897,1156,trending,fitness_january_push
4640,91,instagram,2025-08-02T18:31:21.784718,Tag a friend who needs to see this. Storytelling vlogs.,59031,4062,766,1140,trending,beauty_summer_2025
4641,91,instagram,2025-10-07T22:09:33.784718,Trying something different today. Storytelling vlogs.,71841,6791,1314,2362,trending,
4642,91,instagram,2025-10-05T17:29:46.784718,POV you are listening to this on repeat. Storytelling vlogs.,30623,2611,280,560,trending,fitness_january_push
4643,91,instagram,2025-10-03T23:27:58.784718,Behind the scenes of the next project. Storytelling vlogs.,84552,7782,1220,1902,original,gaming_console_drop
4644,91,instagram,2025-09-06T04:20:29.784718,"New drop just landed, what do you think. Storytelling vlogs.",58446,4844,541,916,original,beauty_summer_2025
4645,91,instagram,2025-11-20T06:21:10.784718,Cannot believe this just happened. Storytelling vlogs.,45868,2536,277,797,catalogue,gaming_console_drop
4646,91,instagram,2025-11-11T12:45:38.784718,Tag a friend who needs to see this. Storytelling vlogs.,93953,7229,1102,1325,trending,reggaeton_launch_q2
4647,91,instagram,2025-10-09T07:04:28.784718,"New drop just landed, what do you think. Storytelling vlogs.",52161,3642,441,721,catalogue,fitness_january_push
4648,91,instagram,2025-10-26T19:47:34.784718,Tag a friend who needs to see this. Storytelling vlogs.,62347,4850,825,607,catalogue,
4649,91,instagram,2025-11-16T05:51:24.784718,POV you are listening to this on repeat. Storytelling vlogs.,25118,2380,335,566,trending,gaming_console_drop
4650,91,instagram,2025-08-30T23:50:40.784718,Behind the scenes of the next project. Storytelling vlogs.,57680,4214,459,1161,trending,back_to_school_2025
4651,91,instagram,2025-08-06T15:41:35.784718,Day 3 of posting until this goes viral. Storytelling vlogs.,68811,5272,412,901,original,fitness_january_push
4652,91,instagram,2025-11-21T23:36:19.784718,This audio is stuck in my head. Storytelling vlogs.,41211,2288,439,331,catalogue,beauty_summer_2025
4653,91,instagram,2025-07-31T20:14:50.784718,Day 18 of posting until this goes viral. Storytelling vlogs.,39870,3549,445,292,original,back_to_school_2025
4654,91,instagram,2025-10-29T21:47:29.784718,Tag a friend who needs to see this. Storytelling vlogs.,59407,3601,378,314,catalogue,
4655,91,instagram,2025-11-19T10:57:40.784718,Cannot believe this just happened. Storytelling vlogs.,70855,6969,1405,2111,trending,
4656,91,instagram,2025-10-10T09:55:17.784718,Behind the scenes of the next project. Storytelling vlogs.,85322,6116,873,433,trending,beauty_summer_2025
4657,91,instagram,2025-10-19T04:41:50.784718,Behind the scenes of the next project. Storytelling vlogs.,79145,7352,918,980,original,back_to_school_2025
4658,91,instagram,2025-11-06T13:05:42.784718,This audio is stuck in my head. Storytelling vlogs.,31416,1552,292,310,trending,
4659,91,instagram,2025-09-22T16:38:39.784718,"New drop just landed, what do you think. Storytelling vlogs.",24269,1576,287,231,trending,fitness_january_push
4660,91,instagram,2025-09-24T13:34:59.784718,Day 10 of posting until this goes viral. Storytelling vlogs.,39607,3281,480,787,catalogue,
